id,journal_text,duration_min,sleep_hours,energy_level,stress_level,time_of_day,previous_day_mood,reflection_quality,emotional_state,intensity,cleaned_text,time_of_day_enc,reflection_quality_enc,previous_day_mood_enc,ambience_type_cafe,ambience_type_forest,ambience_type_mountain,ambience_type_ocean,ambience_type_rain,face_emotion_hint_calm_face,face_emotion_hint_happy_face,face_emotion_hint_neutral_face,face_emotion_hint_none,face_emotion_hint_tense_face,face_emotion_hint_tired_face,face_emotion_hint_unknown
636,during the session helped me plan my day. after some time mind was all over the place.,18,7.0,1,1,morning,calm,conflicted,overwhelmed,5,during the session helped me plan my day after some time mind was all over the place,1,1,0,False,False,False,True,False,False,False,True,False,False,False,False
637,still a bit off tbh,5,7.0,1,2,night,neutral,conflicted,overwhelmed,3,still a bit off tbh,4,1,2,False,False,False,True,False,False,False,False,False,True,False,False
638,For some reason breathing slowed down.,18,5.0,4,5,evening,neutral,conflicted,neutral,4,for some reason breathing slowed down,3,1,2,False,False,False,True,False,True,False,False,False,False,False,False
639,At first that helped a little.,18,5.0,2,4,night,restless,conflicted,restless,2,at first that helped a little,4,1,4,False,False,True,False,False,False,True,False,False,False,False,False
640,honestly could focus for a while.,15,4.0,2,3,night,focused,conflicted,neutral,4,honestly could focus for a while,4,1,1,False,False,True,False,False,False,False,False,True,False,False,False
641,Honestly felt good for a moment.,8,4.0,4,2,morning,overwhelmed,conflicted,focused,4,honestly felt good for a moment,1,1,5,True,False,False,False,False,False,False,False,True,False,False,False
642,at first helped me plan my day. later it changed mind was all over the place. ...,25,5.0,1,3,evening,calm,conflicted,neutral,2,at first helped me plan my day later it changed mind was all over the place,3,1,0,False,False,False,True,False,False,False,True,False,False,False,False
643,at first helped me plan my day.,30,6.0,3,1,evening,mixed,vague,overwhelmed,1,at first helped me plan my day,3,0,3,False,True,False,False,False,False,False,False,False,True,False,False
644,back to normal after ...,25,5.0,3,3,morning,calm,vague,neutral,1,back to normal after,1,0,0,False,False,False,False,True,False,True,False,False,False,False,False
645,back to normal after,25,5.0,5,3,morning,calm,vague,calm,2,back to normal after,1,0,0,False,False,False,False,True,False,False,False,False,True,False,False
646,honestly still a bit off tbh.,20,8.0,4,4,afternoon,neutral,conflicted,overwhelmed,1,honestly still a bit off tbh,2,1,2,True,False,False,False,False,False,False,False,False,False,True,False
647,By teh end not sure what changed.,18,6.0,4,3,morning,restless,conflicted,restless,4,by teh end not sure what changed,1,1,4,False,False,False,False,True,False,False,False,False,True,False,False
648,it was fine,18,5.0,3,4,afternoon,mixed,clear,restless,5,it was fine,2,2,3,False,False,False,True,False,False,False,False,False,True,False,False
649,For some reason kinda calm now.,30,5.0,1,3,afternoon,restless,conflicted,calm,4,for some reason kinda calm now,2,1,4,False,False,False,True,False,False,False,False,False,True,False,False
650,By the end honestly not much change.,25,6.0,2,2,night,overwhelmed,vague,restless,5,by the end honestly not much change,4,0,5,False,True,False,False,False,False,False,False,True,False,False,False
651,At first that helped a little.,10,6.0,1,2,evening,neutral,vague,restless,4,at first that helped a little,3,0,2,False,False,False,True,False,False,False,False,False,False,False,True
652,Honestly honestly not much change.,12,8.0,1,2,morning,overwhelmed,vague,restless,2,honestly honestly not much change,1,0,5,False,False,True,False,False,True,False,False,False,False,False,False
653,During the session kinda calm now. Then it shifted could focus for a while.,15,4.0,1,5,morning,mixed,vague,neutral,1,during the session kinda calm now then it shifted could focus for a while,1,0,3,False,False,False,False,True,False,False,True,False,False,False,False
654,Honestly honestly not much change.,20,4.0,4,1,evening,overwhelmed,clear,focused,1,honestly honestly not much change,3,2,5,False,False,False,False,True,False,False,False,False,False,True,False
655,By the end still a bit off tbh.,18,5.0,1,1,evening,overwhelmed,vague,restless,5,by the end still a bit off tbh,3,0,5,True,False,False,False,False,True,False,False,False,False,False,False
656,at first still anxious a bit. after some time breathing slowed down.,25,7.0,1,3,evening,restless,conflicted,mixed,5,at first still anxious a bit after some time breathing slowed down,3,1,4,True,False,False,False,False,False,False,False,True,False,False,False
657,back to normal after,10,6.0,2,2,morning,calm,conflicted,restless,5,back to normal after,1,1,0,False,False,False,True,False,True,False,False,False,False,False,False
658,By teh end still anxious a bit.,25,5.0,5,1,afternoon,mixed,vague,focused,4,by teh end still anxious a bit,2,0,3,True,False,False,False,False,False,False,False,False,False,True,False
659,Honestly kinda calm now.,12,7.0,3,1,morning,restless,clear,overwhelmed,3,honestly kinda calm now,1,2,4,False,False,False,True,False,False,False,False,False,False,True,False
660,got distracted again,15,6.0,4,2,afternoon,restless,vague,mixed,1,got distracted again,2,0,4,False,False,True,False,False,False,False,False,False,False,True,False
661,"At first felt lighter, not fully though.",18,5.0,5,1,morning,overwhelmed,clear,restless,4,at first felt lighter not fully though,1,2,5,False,True,False,False,False,False,False,False,True,False,False,False
662,Honestly not sure what changed.,20,5.0,5,3,morning,overwhelmed,vague,focused,4,honestly not sure what changed,1,0,5,False,False,False,False,True,False,False,False,True,False,False,False
663,at first felt better after a bit.,8,7.0,1,1,morning,overwhelmed,clear,restless,5,at first felt better after a bit,1,2,5,False,True,False,False,False,True,False,False,False,False,False,False
664,back to normal after,18,4.0,5,3,afternoon,focused,conflicted,overwhelmed,1,back to normal after,2,1,1,False,True,False,False,False,True,False,False,False,False,False,False
665,kept thinking about work,25,7.0,5,3,evening,neutral,vague,restless,4,kept thinking about work,3,0,2,False,False,False,True,False,True,False,False,False,False,False,False
666,By the end back to normal after.,30,7.0,4,2,evening,mixed,conflicted,mixed,4,by the end back to normal after,3,1,3,False,False,False,False,True,False,False,True,False,False,False,False
667,Honestly still anxious a bit. ...,5,8.0,3,4,night,mixed,conflicted,focused,4,honestly still anxious a bit,4,1,3,False,False,False,True,False,False,True,False,False,False,False,False
668,I guess could focus for a while.,18,6.0,1,4,morning,mixed,conflicted,neutral,2,i guess could focus for a while,1,1,3,False,False,False,False,True,False,False,False,True,False,False,False
669,honestly not much change,30,8.0,2,2,afternoon,neutral,clear,neutral,3,honestly not much change,2,2,2,False,False,False,False,True,False,False,False,False,True,False,False
670,it was fine,8,4.0,3,4,night,focused,conflicted,focused,3,it was fine,4,1,1,False,False,False,True,False,False,False,False,False,False,True,False
671,For some reason felt good for a moment.,30,6.0,4,1,afternoon,calm,conflicted,overwhelmed,2,for some reason felt good for a moment,2,1,0,False,True,False,False,False,False,False,True,False,False,False,False
672,At first still anxious a bit.,10,4.0,5,2,evening,mixed,conflicted,restless,3,at first still anxious a bit,3,1,3,False,False,True,False,False,False,True,False,False,False,False,False
673,it was fine,5,5.0,2,4,night,overwhelmed,vague,restless,1,it was fine,4,0,5,False,False,False,False,True,False,False,False,False,True,False,False
674,honestly still anxious a bit. later it changed got distracted again.,8,8.0,2,5,morning,overwhelmed,vague,mixed,4,honestly still anxious a bit later it changed got distracted again,1,0,5,False,False,False,False,True,False,False,False,False,True,False,False
675,Honestly kinda calm now.,20,7.0,4,4,night,focused,conflicted,neutral,1,honestly kinda calm now,4,1,1,False,False,True,False,False,False,False,False,False,False,False,True
676,i guess back to normal after.,5,7.0,4,1,morning,overwhelmed,clear,mixed,2,i guess back to normal after,1,2,5,False,False,False,True,False,False,True,False,False,False,False,False
677,okay session ...,10,7.0,5,2,evening,restless,clear,neutral,5,okay session,3,2,4,False,False,True,False,False,False,False,False,True,False,False,False
678,Honestly felt good for a moment. Later it changed mind was all over the place.,15,8.0,4,5,afternoon,overwhelmed,vague,calm,5,honestly felt good for a moment later it changed mind was all over the place,2,0,5,False,False,False,True,False,False,False,False,False,True,False,False
679,still a bit off tbh,25,7.0,5,2,morning,mixed,vague,restless,1,still a bit off tbh,1,0,3,False,False,False,False,True,False,False,True,False,False,False,False
680,for some reason breathing slowed down.,25,5.0,2,5,afternoon,focused,clear,neutral,2,for some reason breathing slowed down,2,2,1,False,True,False,False,False,False,False,False,True,False,False,False
681,mind was all over the place ...,15,8.0,2,4,afternoon,neutral,clear,overwhelmed,2,mind was all over the place,2,2,2,False,True,False,False,False,False,False,False,True,False,False,False
682,i guess kinda calm now. ...,10,5.0,3,4,morning,focused,vague,mixed,3,i guess kinda calm now,1,0,1,False,False,False,True,False,True,False,False,False,False,False,False
683,For some reason not sure what changed.,20,5.0,2,2,afternoon,mixed,vague,focused,2,for some reason not sure what changed,2,0,3,True,False,False,False,False,False,False,False,False,False,False,True
684,at first it was fine.,30,7.0,1,1,morning,restless,vague,mixed,3,at first it was fine,1,0,4,True,False,False,False,False,False,False,True,False,False,False,False
685,At first okay session. Later it changed kept thinking about work.,15,4.0,2,2,morning,neutral,conflicted,calm,1,at first okay session later it changed kept thinking about work,1,1,2,False,False,True,False,False,False,False,True,False,False,False,False
686,not sure what changed,15,7.0,4,2,morning,mixed,conflicted,calm,4,not sure what changed,1,1,3,False,False,False,False,True,True,False,False,False,False,False,False
687,"felt lighter, not fully though ...",18,8.0,5,1,morning,restless,conflicted,calm,2,felt lighter not fully though,1,1,4,True,False,False,False,False,False,False,False,False,False,True,False
688,honestly breathing slowed down.,10,6.0,2,3,night,restless,conflicted,restless,5,honestly breathing slowed down,4,1,4,False,False,False,True,False,True,False,False,False,False,False,False
689,At first helped me plan my day.,30,5.0,3,4,afternoon,calm,clear,calm,1,at first helped me plan my day,2,2,0,False,False,False,False,True,False,False,True,False,False,False,False
690,For some reason okay session.,15,5.0,3,1,morning,calm,conflicted,calm,5,for some reason okay session,1,1,0,False,False,True,False,False,True,False,False,False,False,False,False
691,felt good for a moment,10,8.0,2,4,morning,restless,vague,focused,4,felt good for a moment,1,0,4,False,False,False,True,False,False,False,False,False,False,True,False
692,At first felt good for a moment.,8,5.0,2,2,morning,overwhelmed,clear,calm,4,at first felt good for a moment,1,2,5,False,True,False,False,False,False,False,False,True,False,False,False
693,During the session mind was all over the place. Then it shifted still a bit off tbh. ...,25,6.0,5,2,afternoon,restless,conflicted,neutral,3,during the session mind was all over the place then it shifted still a bit off tbh,2,1,4,False,False,False,False,True,False,False,False,True,False,False,False
694,During the session helped me plan my day. Then it shifted felt heavy.,8,8.0,3,5,evening,focused,clear,calm,2,during the session helped me plan my day then it shifted felt heavy,3,2,1,False,False,True,False,False,True,False,False,False,False,False,False
695,I guess helped me plan my day.,12,7.0,4,3,evening,mixed,conflicted,neutral,4,i guess helped me plan my day,3,1,3,False,False,True,False,False,True,False,False,False,False,False,False
696,For some reason felt better after a bit.,8,7.0,5,3,evening,overwhelmed,vague,restless,5,for some reason felt better after a bit,3,0,5,False,True,False,False,False,False,False,True,False,False,False,False
